estacio,data,contaminant,unitats,latitud,longitud,valor,
Grxc3xa0cia - Sant Gervasi,2022-01-07,NO2,xc2xb5gm3,41.398724,2.1533988,37.9166666666666667,
Grxc3xa0cia - Sant Gervasi,2022-01-08,NO2,xc2xb5gm3,41.398724,2.1533988,20.1250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-01-09,NO2,xc2xb5gm3,41.398724,2.1533988,11.7500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-01-10,NO2,xc2xb5gm3,41.398724,2.1533988,40.3333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-11,NO2,xc2xb5gm3,41.398724,2.1533988,51.8333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-12,NO2,xc2xb5gm3,41.398724,2.1533988,34.4583333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-13,NO2,xc2xb5gm3,41.398724,2.1533988,55.7083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-14,NO2,xc2xb5gm3,41.398724,2.1533988,49.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-01-15,NO2,xc2xb5gm3,41.398724,2.1533988,35.5416666666666667,
Grxc3xa0cia - Sant Gervasi,2022-01-16,NO2,xc2xb5gm3,41.398724,2.1533988,57.7083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-17,NO2,xc2xb5gm3,41.398724,2.1533988,62.2500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-01-18,NO2,xc2xb5gm3,41.398724,2.1533988,47.7500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-01-19,NO2,xc2xb5gm3,41.398724,2.1533988,42.0833333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-20,NO2,xc2xb5gm3,41.398724,2.1533988,43.2916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-01-21,NO2,xc2xb5gm3,41.398724,2.1533988,27.7083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-22,NO2,xc2xb5gm3,41.398724,2.1533988,29.2916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-01-23,NO2,xc2xb5gm3,41.398724,2.1533988,36.5416666666666667,
Grxc3xa0cia - Sant Gervasi,2022-01-24,NO2,xc2xb5gm3,41.398724,2.1533988,49.4583333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-25,NO2,xc2xb5gm3,41.398724,2.1533988,61.7083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-26,NO2,xc2xb5gm3,41.398724,2.1533988,60.8750000000000000,
Grxc3xa0cia - Sant Gervasi,2022-01-27,NO2,xc2xb5gm3,41.398724,2.1533988,65.8333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-01-28,NO2,xc2xb5gm3,41.398724,2.1533988,79.0000000000000000,
Grxc3xa0cia - Sant Gervasi,2022-01-29,NO2,xc2xb5gm3,41.398724,2.1533988,66.5000000000000000,
Grxc3xa0cia - Sant Gervasi,2022-01-30,NO2,xc2xb5gm3,41.398724,2.1533988,48.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-01-31,NO2,xc2xb5gm3,41.398724,2.1533988,39.2500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-01,NO2,xc2xb5gm3,41.398724,2.1533988,37.3750000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-02,NO2,xc2xb5gm3,41.398724,2.1533988,47.0500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-03,NO2,xc2xb5gm3,41.398724,2.1533988,62.3333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-02-04,NO2,xc2xb5gm3,41.398724,2.1533988,53.1250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-05,NO2,xc2xb5gm3,41.398724,2.1533988,35.2500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-06,NO2,xc2xb5gm3,41.398724,2.1533988,19.7083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-02-07,NO2,xc2xb5gm3,41.398724,2.1533988,44.3750000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-08,NO2,xc2xb5gm3,41.398724,2.1533988,48.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-02-09,NO2,xc2xb5gm3,41.398724,2.1533988,35.2916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-02-10,NO2,xc2xb5gm3,41.398724,2.1533988,48.3750000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-11,NO2,xc2xb5gm3,41.398724,2.1533988,59.2500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-12,NO2,xc2xb5gm3,41.398724,2.1533988,19.2916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-02-13,NO2,xc2xb5gm3,41.398724,2.1533988,24.2916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-02-14,NO2,xc2xb5gm3,41.398724,2.1533988,22.5416666666666667,
Grxc3xa0cia - Sant Gervasi,2022-02-15,NO2,xc2xb5gm3,41.398724,2.1533988,27.8571428571428571,
Grxc3xa0cia - Sant Gervasi,2022-02-16,NO2,xc2xb5gm3,41.398724,2.1533988,45.6250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-17,NO2,xc2xb5gm3,41.398724,2.1533988,47.2916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-02-18,NO2,xc2xb5gm3,41.398724,2.1533988,51.8750000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-19,NO2,xc2xb5gm3,41.398724,2.1533988,29.1250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-20,NO2,xc2xb5gm3,41.398724,2.1533988,21.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-02-21,NO2,xc2xb5gm3,41.398724,2.1533988,32.5833333333333333,
Grxc3xa0cia - Sant Gervasi,2022-02-22,NO2,xc2xb5gm3,41.398724,2.1533988,38.2500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-02-23,NO2,xc2xb5gm3,41.398724,2.1533988,41.8333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-02-24,NO2,xc2xb5gm3,41.398724,2.1533988,43.7083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-02-25,NO2,xc2xb5gm3,41.398724,2.1533988,47.2083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-02-26,NO2,xc2xb5gm3,41.398724,2.1533988,23.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-02-27,NO2,xc2xb5gm3,41.398724,2.1533988,34.0833333333333333,
Grxc3xa0cia - Sant Gervasi,2022-02-28,NO2,xc2xb5gm3,41.398724,2.1533988,36.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-01,NO2,xc2xb5gm3,41.398724,2.1533988,32.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-02,NO2,xc2xb5gm3,41.398724,2.1533988,55.4166666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-03,NO2,xc2xb5gm3,41.398724,2.1533988,37.5833333333333333,
Grxc3xa0cia - Sant Gervasi,2022-03-04,NO2,xc2xb5gm3,41.398724,2.1533988,50.3181818181818182,
Grxc3xa0cia - Sant Gervasi,2022-03-05,NO2,xc2xb5gm3,41.398724,2.1533988,23.6666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-06,NO2,xc2xb5gm3,41.398724,2.1533988,22.0833333333333333,
Grxc3xa0cia - Sant Gervasi,2022-03-07,NO2,xc2xb5gm3,41.398724,2.1533988,34.0000000000000000,
Grxc3xa0cia - Sant Gervasi,2022-03-08,NO2,xc2xb5gm3,41.398724,2.1533988,56.1250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-03-09,NO2,xc2xb5gm3,41.398724,2.1533988,44.7916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-10,NO2,xc2xb5gm3,41.398724,2.1533988,50.1250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-03-11,NO2,xc2xb5gm3,41.398724,2.1533988,54.7500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-03-12,NO2,xc2xb5gm3,41.398724,2.1533988,33.0000000000000000,
Grxc3xa0cia - Sant Gervasi,2022-03-13,NO2,xc2xb5gm3,41.398724,2.1533988,33.9583333333333333,
Grxc3xa0cia - Sant Gervasi,2022-03-14,NO2,xc2xb5gm3,41.398724,2.1533988,17.2083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-03-15,NO2,xc2xb5gm3,41.398724,2.1533988,14.8333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-03-16,NO2,xc2xb5gm3,41.398724,2.1533988,18.2083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-03-17,NO2,xc2xb5gm3,41.398724,2.1533988,18.9090909090909091,
Grxc3xa0cia - Sant Gervasi,2022-03-18,NO2,xc2xb5gm3,41.398724,2.1533988,18.3333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-03-19,NO2,xc2xb5gm3,41.398724,2.1533988,19.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-20,NO2,xc2xb5gm3,41.398724,2.1533988,17.6250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-03-21,NO2,xc2xb5gm3,41.398724,2.1533988,15.3333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-03-22,NO2,xc2xb5gm3,41.398724,2.1533988,21.5416666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-23,NO2,xc2xb5gm3,41.398724,2.1533988,29.0416666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-24,NO2,xc2xb5gm3,41.398724,2.1533988,35.4166666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-25,NO2,xc2xb5gm3,41.398724,2.1533988,27.2500000000000000,
Grxc3xa0cia - Sant Gervasi,2022-03-26,NO2,xc2xb5gm3,41.398724,2.1533988,19.5000000000000000,
Grxc3xa0cia - Sant Gervasi,2022-03-27,NO2,xc2xb5gm3,41.398724,2.1533988,21.7391304347826087,
Grxc3xa0cia - Sant Gervasi,2022-03-28,NO2,xc2xb5gm3,41.398724,2.1533988,54.2916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-29,NO2,xc2xb5gm3,41.398724,2.1533988,36.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-03-30,NO2,xc2xb5gm3,41.398724,2.1533988,41.9583333333333333,
Grxc3xa0cia - Sant Gervasi,2022-03-31,NO2,xc2xb5gm3,41.398724,2.1533988,47.6250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-04-01,NO2,xc2xb5gm3,41.398724,2.1533988,39.2631578947368421,
Grxc3xa0cia - Sant Gervasi,2022-04-02,NO2,xc2xb5gm3,41.398724,2.1533988,15.3636363636363636,
Grxc3xa0cia - Sant Gervasi,2022-04-03,NO2,xc2xb5gm3,41.398724,2.1533988,21.2083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-04-04,NO2,xc2xb5gm3,41.398724,2.1533988,34.8888888888888889,
Grxc3xa0cia - Sant Gervasi,2022-04-05,NO2,xc2xb5gm3,41.398724,2.1533988,41.0000000000000000,
Grxc3xa0cia - Sant Gervasi,2022-04-06,NO2,xc2xb5gm3,41.398724,2.1533988,54.1250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-04-07,NO2,xc2xb5gm3,41.398724,2.1533988,44.8333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-04-08,NO2,xc2xb5gm3,41.398724,2.1533988,36.5000000000000000,
Grxc3xa0cia - Sant Gervasi,2022-04-09,NO2,xc2xb5gm3,41.398724,2.1533988,13.5833333333333333,
Grxc3xa0cia - Sant Gervasi,2022-04-10,NO2,xc2xb5gm3,41.398724,2.1533988,16.7916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-04-11,NO2,xc2xb5gm3,41.398724,2.1533988,26.8750000000000000,
Grxc3xa0cia - Sant Gervasi,2022-04-12,NO2,xc2xb5gm3,41.398724,2.1533988,14.4583333333333333,
Grxc3xa0cia - Sant Gervasi,2022-04-13,NO2,xc2xb5gm3,41.398724,2.1533988,19.6250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-04-14,NO2,xc2xb5gm3,41.398724,2.1533988,30.4583333333333333,
Grxc3xa0cia - Sant Gervasi,2022-04-15,NO2,xc2xb5gm3,41.398724,2.1533988,58.7083333333333333,
Grxc3xa0cia - Sant Gervasi,2022-04-16,NO2,xc2xb5gm3,41.398724,2.1533988,37.7916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-04-17,NO2,xc2xb5gm3,41.398724,2.1533988,33.1666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-04-18,NO2,xc2xb5gm3,41.398724,2.1533988,30.6666666666666667,
Grxc3xa0cia - Sant Gervasi,2022-04-19,NO2,xc2xb5gm3,41.398724,2.1533988,43.8333333333333333,
Grxc3xa0cia - Sant Gervasi,2022-04-20,NO2,xc2xb5gm3,41.398724,2.1533988,21.7916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-04-21,NO2,xc2xb5gm3,41.398724,2.1533988,36.1250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-04-22,NO2,xc2xb5gm3,41.398724,2.1533988,31.5454545454545455,
Grxc3xa0cia - Sant Gervasi,2022-04-23,NO2,xc2xb5gm3,41.398724,2.1533988,25.1250000000000000,
Grxc3xa0cia - Sant Gervasi,2022-04-24,NO2,xc2xb5gm3,41.398724,2.1533988,13.0416666666666667,
Grxc3xa0cia - Sant Gervasi,2022-04-25,NO2,xc2xb5gm3,41.398724,2.1533988,34.4583333333333333,
Grxc3xa0cia - Sant Gervasi,2022-04-26,NO2,xc2xb5gm3,41.398724,2.1533988,52.9166666666666667,
Grxc3xa0cia - Sant Gervasi,2022-04-27,NO2,xc2xb5gm3,41.398724,2.1533988,66.7916666666666667,
Grxc3xa0cia - Sant Gervasi,2022-04-28,NO2,xc2xb5gm3,41.398724,2.1533988,64.7500000000000000,
Observatori Fabra,2022-01-01,NO2,xc2xb5gm3,41.41843,2.1238973,2.9166666666666667,
Observatori Fabra,2022-01-02,NO2,xc2xb5gm3,41.41843,2.1238973,9.3333333333333333,
Observatori Fabra,2022-01-03,NO2,xc2xb5gm3,41.41843,2.1238973,10.9583333333333333,
Observatori Fabra,2022-01-04,NO2,xc2xb5gm3,41.41843,2.1238973,7.2083333333333333,
Observatori Fabra,2022-01-05,NO2,xc2xb5gm3,41.41843,2.1238973,9.2500000000000000,
Observatori Fabra,2022-01-06,NO2,xc2xb5gm3,41.41843,2.1238973,1.6666666666666667,
Observatori Fabra,2022-01-07,NO2,xc2xb5gm3,41.41843,2.1238973,8.9583333333333333,
Observatori Fabra,2022-01-08,NO2,xc2xb5gm3,41.41843,2.1238973,2.3333333333333333,
Observatori Fabra,2022-01-09,NO2,xc2xb5gm3,41.41843,2.1238973,1.7083333333333333,
Observatori Fabra,2022-01-10,NO2,xc2xb5gm3,41.41843,2.1238973,11.2727272727272727,
Observatori Fabra,2022-01-11,NO2,xc2xb5gm3,41.41843,2.1238973,16.5000000000000000,
Observatori Fabra,2022-01-12,NO2,xc2xb5gm3,41.41843,2.1238973,13.0416666666666667,
Observatori Fabra,2022-01-13,NO2,xc2xb5gm3,41.41843,2.1238973,25.7916666666666667,
Observatori Fabra,2022-01-14,NO2,xc2xb5gm3,41.41843,2.1238973,10.8750000000000000,
Observatori Fabra,2022-01-15,NO2,xc2xb5gm3,41.41843,2.1238973,7.0000000000000000,
Observatori Fabra,2022-01-16,NO2,xc2xb5gm3,41.41843,2.1238973,10.1666666666666667,
Observatori Fabra,2022-01-17,NO2,xc2xb5gm3,41.41843,2.1238973,7.2500000000000000,
Observatori Fabra,2022-01-18,NO2,xc2xb5gm3,41.41843,2.1238973,10.8750000000000000,
Observatori Fabra,2022-01-19,NO2,xc2xb5gm3,41.41843,2.1238973,11.5000000000000000,
Observatori Fabra,2022-01-20,NO2,xc2xb5gm3,41.41843,2.1238973,11.6190476190476190,
Observatori Fabra,2022-01-21,NO2,xc2xb5gm3,41.41843,2.1238973,6.1250000000000000,
Observatori Fabra,2022-01-22,NO2,xc2xb5gm3,41.41843,2.1238973,4.2500000000000000,
Observatori Fabra,2022-01-23,NO2,xc2xb5gm3,41.41843,2.1238973,7.5000000000000000,
Observatori Fabra,2022-01-24,NO2,xc2xb5gm3,41.41843,2.1238973,8.0000000000000000,
Observatori Fabra,2022-01-25,NO2,xc2xb5gm3,41.41843,2.1238973,12.2083333333333333,
Observatori Fabra,2022-01-26,NO2,xc2xb5gm3,41.41843,2.1238973,20.7916666666666667,
Observatori Fabra,2022-01-27,NO2,xc2xb5gm3,41.41843,2.1238973,12.0416666666666667,
Observatori Fabra,2022-01-28,NO2,xc2xb5gm3,41.41843,2.1238973,9.5416666666666667,
Observatori Fabra,2022-01-29,NO2,xc2xb5gm3,41.41843,2.1238973,14.7500000000000000,
Observatori Fabra,2022-01-30,NO2,xc2xb5gm3,41.41843,2.1238973,7.6250000000000000,
Observatori Fabra,2022-01-31,NO2,xc2xb5gm3,41.41843,2.1238973,14.3750000000000000,
Observatori Fabra,2022-02-01,NO2,xc2xb5gm3,41.41843,2.1238973,10.3750000000000000,
Observatori Fabra,2022-02-02,NO2,xc2xb5gm3,41.41843,2.1238973,12.7916666666666667,
Observatori Fabra,2022-02-03,NO2,xc2xb5gm3,41.41843,2.1238973,14.7142857142857143,
Observatori Fabra,2022-02-04,NO2,xc2xb5gm3,41.41843,2.1238973,12.0416666666666667,
Observatori Fabra,2022-02-05,NO2,xc2xb5gm3,41.41843,2.1238973,14.8333333333333333,
Observatori Fabra,2022-02-06,NO2,xc2xb5gm3,41.41843,2.1238973,7.0416666666666667,
Observatori Fabra,2022-02-07,NO2,xc2xb5gm3,41.41843,2.1238973,8.4166666666666667,
Observatori Fabra,2022-02-08,NO2,xc2xb5gm3,41.41843,2.1238973,7.2083333333333333,
Observatori Fabra,2022-02-09,NO2,xc2xb5gm3,41.41843,2.1238973,6.4166666666666667,
Observatori Fabra,2022-02-10,NO2,xc2xb5gm3,41.41843,2.1238973,6.4583333333333333,
Observatori Fabra,2022-02-11,NO2,xc2xb5gm3,41.41843,2.1238973,13.2916666666666667,
Observatori Fabra,2022-02-12,NO2,xc2xb5gm3,41.41843,2.1238973,8.0000000000000000,
Observatori Fabra,2022-02-13,NO2,xc2xb5gm3,41.41843,2.1238973,3.7083333333333333,
Observatori Fabra,2022-02-14,NO2,xc2xb5gm3,41.41843,2.1238973,5.1250000000000000,
Observatori Fabra,2022-02-15,NO2,xc2xb5gm3,41.41843,2.1238973,6.5416666666666667,
Observatori Fabra,2022-02-16,NO2,xc2xb5gm3,41.41843,2.1238973,10.4090909090909091,
Observatori Fabra,2022-02-17,NO2,xc2xb5gm3,41.41843,2.1238973,11.2500000000000000,
Observatori Fabra,2022-02-18,NO2,xc2xb5gm3,41.41843,2.1238973,15.1666666666666667,
Observatori Fabra,2022-02-19,NO2,xc2xb5gm3,41.41843,2.1238973,8.1250000000000000,
Observatori Fabra,2022-02-20,NO2,xc2xb5gm3,41.41843,2.1238973,6.8333333333333333,
Observatori Fabra,2022-02-21,NO2,xc2xb5gm3,41.41843,2.1238973,7.4166666666666667,
Observatori Fabra,2022-02-22,NO2,xc2xb5gm3,41.41843,2.1238973,10.2916666666666667,
Observatori Fabra,2022-02-23,NO2,xc2xb5gm3,41.41843,2.1238973,10.2916666666666667,
Observatori Fabra,2022-02-24,NO2,xc2xb5gm3,41.41843,2.1238973,11.1666666666666667,
Observatori Fabra,2022-02-25,NO2,xc2xb5gm3,41.41843,2.1238973,11.1666666666666667,
Observatori Fabra,2022-02-26,NO2,xc2xb5gm3,41.41843,2.1238973,9.7916666666666667,
Observatori Fabra,2022-02-27,NO2,xc2xb5gm3,41.41843,2.1238973,6.5416666666666667,
Observatori Fabra,2022-02-28,NO2,xc2xb5gm3,41.41843,2.1238973,8.0833333333333333,
Observatori Fabra,2022-03-01,NO2,xc2xb5gm3,41.41843,2.1238973,10.4166666666666667,
Observatori Fabra,2022-03-02,NO2,xc2xb5gm3,41.41843,2.1238973,14.6818181818181818,
Observatori Fabra,2022-03-03,NO2,xc2xb5gm3,41.41843,2.1238973,7.9583333333333333,
Observatori Fabra,2022-03-04,NO2,xc2xb5gm3,41.41843,2.1238973,13.6666666666666667,
Observatori Fabra,2022-03-05,NO2,xc2xb5gm3,41.41843,2.1238973,4.5416666666666667,
Observatori Fabra,2022-03-06,NO2,xc2xb5gm3,41.41843,2.1238973,8.9166666666666667,
Observatori Fabra,2022-03-07,NO2,xc2xb5gm3,41.41843,2.1238973,12.2500000000000000,
Observatori Fabra,2022-03-08,NO2,xc2xb5gm3,41.41843,2.1238973,10.6250000000000000,
Observatori Fabra,2022-03-09,NO2,xc2xb5gm3,41.41843,2.1238973,9.0000000000000000,
Observatori Fabra,2022-03-10,NO2,xc2xb5gm3,41.41843,2.1238973,7.8750000000000000,
Observatori Fabra,2022-03-11,NO2,xc2xb5gm3,41.41843,2.1238973,20.5833333333333333,
Observatori Fabra,2022-03-12,NO2,xc2xb5gm3,41.41843,2.1238973,6.1000000000000000,
Observatori Fabra,2022-03-13,NO2,xc2xb5gm3,41.41843,2.1238973,6.8333333333333333,
Observatori Fabra,2022-03-14,NO2,xc2xb5gm3,41.41843,2.1238973,6.8333333333333333,
Observatori Fabra,2022-03-15,NO2,xc2xb5gm3,41.41843,2.1238973,6.2500000000000000,
Observatori Fabra,2022-03-16,NO2,xc2xb5gm3,41.41843,2.1238973,5.7916666666666667,
Observatori Fabra,2022-03-17,NO2,xc2xb5gm3,41.41843,2.1238973,7.3333333333333333,
Observatori Fabra,2022-03-18,NO2,xc2xb5gm3,41.41843,2.1238973,6.6250000000000000,
Observatori Fabra,2022-03-19,NO2,xc2xb5gm3,41.41843,2.1238973,6.7500000000000000,
Observatori Fabra,2022-03-20,NO2,xc2xb5gm3,41.41843,2.1238973,5.4166666666666667,
Observatori Fabra,2022-03-21,NO2,xc2xb5gm3,41.41843,2.1238973,5.4583333333333333,
Observatori Fabra,2022-03-22,NO2,xc2xb5gm3,41.41843,2.1238973,6.8333333333333333,
Observatori Fabra,2022-03-23,NO2,xc2xb5gm3,41.41843,2.1238973,5.8636363636363636,
Observatori Fabra,2022-03-24,NO2,xc2xb5gm3,41.41843,2.1238973,10.0000000000000000,
Observatori Fabra,2022-03-25,NO2,xc2xb5gm3,41.41843,2.1238973,7.5833333333333333,
Observatori Fabra,2022-03-26,NO2,xc2xb5gm3,41.41843,2.1238973,4.8750000000000000,
Observatori Fabra,2022-03-27,NO2,xc2xb5gm3,41.41843,2.1238973,4.0434782608695652,
Observatori Fabra,2022-03-28,NO2,xc2xb5gm3,41.41843,2.1238973,14.1250000000000000,
Observatori Fabra,2022-03-29,NO2,xc2xb5gm3,41.41843,2.1238973,7.4166666666666667,
Observatori Fabra,2022-03-30,NO2,xc2xb5gm3,41.41843,2.1238973,11.5416666666666667,
Observatori Fabra,2022-03-31,NO2,xc2xb5gm3,41.41843,2.1238973,9.5416666666666667,
Observatori Fabra,2022-04-01,NO2,xc2xb5gm3,41.41843,2.1238973,4.5000000000000000,
Observatori Fabra,2022-04-02,NO2,xc2xb5gm3,41.41843,2.1238973,4.1250000000000000,
Observatori Fabra,2022-04-03,NO2,xc2xb5gm3,41.41843,2.1238973,6.4583333333333333,
Observatori Fabra,2022-04-04,NO2,xc2xb5gm3,41.41843,2.1238973,6.1250000000000000,
Observatori Fabra,2022-04-05,NO2,xc2xb5gm3,41.41843,2.1238973,8.7500000000000000,
Observatori Fabra,2022-04-06,NO2,xc2xb5gm3,41.41843,2.1238973,10.4761904761904762,
Observatori Fabra,2022-04-07,NO2,xc2xb5gm3,41.41843,2.1238973,7.3750000000000000,
Observatori Fabra,2022-04-08,NO2,xc2xb5gm3,41.41843,2.1238973,4.9583333333333333,
Observatori Fabra,2022-04-09,NO2,xc2xb5gm3,41.41843,2.1238973,5.1666666666666667,
