estacio,data,contaminant,unitats,latitud,longitud,valor,
Parc Vall Hebron,2022-04-08,NO2,xc2xb5gm3,41.42611,2.1480017,19.9166666666666667,
Parc Vall Hebron,2022-04-09,NO2,xc2xb5gm3,41.42611,2.1480017,5.5833333333333333,
Parc Vall Hebron,2022-04-10,NO2,xc2xb5gm3,41.42611,2.1480017,12.2916666666666667,
Parc Vall Hebron,2022-04-11,NO2,xc2xb5gm3,41.42611,2.1480017,22.8333333333333333,
Parc Vall Hebron,2022-04-12,NO2,xc2xb5gm3,41.42611,2.1480017,10.0833333333333333,
Parc Vall Hebron,2022-04-13,NO2,xc2xb5gm3,41.42611,2.1480017,15.1666666666666667,
Parc Vall Hebron,2022-04-14,NO2,xc2xb5gm3,41.42611,2.1480017,15.1666666666666667,
Parc Vall Hebron,2022-04-15,NO2,xc2xb5gm3,41.42611,2.1480017,26.0000000000000000,
Parc Vall Hebron,2022-04-16,NO2,xc2xb5gm3,41.42611,2.1480017,15.8750000000000000,
Parc Vall Hebron,2022-04-17,NO2,xc2xb5gm3,41.42611,2.1480017,18.6250000000000000,
Parc Vall Hebron,2022-04-18,NO2,xc2xb5gm3,41.42611,2.1480017,25.2500000000000000,
Parc Vall Hebron,2022-04-19,NO2,xc2xb5gm3,41.42611,2.1480017,32.0833333333333333,
Parc Vall Hebron,2022-04-20,NO2,xc2xb5gm3,41.42611,2.1480017,18.5714285714285714,
Parc Vall Hebron,2022-04-21,NO2,xc2xb5gm3,41.42611,2.1480017,16.4583333333333333,
Parc Vall Hebron,2022-04-22,NO2,xc2xb5gm3,41.42611,2.1480017,13.7083333333333333,
Parc Vall Hebron,2022-04-23,NO2,xc2xb5gm3,41.42611,2.1480017,11.9166666666666667,
Parc Vall Hebron,2022-04-24,NO2,xc2xb5gm3,41.42611,2.1480017,9.5416666666666667,
Parc Vall Hebron,2022-04-25,NO2,xc2xb5gm3,41.42611,2.1480017,19.9583333333333333,
Parc Vall Hebron,2022-04-26,NO2,xc2xb5gm3,41.42611,2.1480017,40.2916666666666667,
Parc Vall Hebron,2022-04-27,NO2,xc2xb5gm3,41.42611,2.1480017,42.2916666666666667,
Parc Vall Hebron,2022-04-28,NO2,xc2xb5gm3,41.42611,2.1480017,42.2500000000000000,
Poblenou,2022-01-01,NO2,xc2xb5gm3,41.40388,2.204501,28.8333333333333333,
Poblenou,2022-01-02,NO2,xc2xb5gm3,41.40388,2.204501,24.2500000000000000,
Poblenou,2022-01-03,NO2,xc2xb5gm3,41.40388,2.204501,38.6818181818181818,
Poblenou,2022-01-04,NO2,xc2xb5gm3,41.40388,2.204501,50.6666666666666667,
Poblenou,2022-01-05,NO2,xc2xb5gm3,41.40388,2.204501,30.2083333333333333,
Poblenou,2022-01-06,NO2,xc2xb5gm3,41.40388,2.204501,14.0833333333333333,
Poblenou,2022-01-07,NO2,xc2xb5gm3,41.40388,2.204501,40.8333333333333333,
Poblenou,2022-01-08,NO2,xc2xb5gm3,41.40388,2.204501,24.6250000000000000,
Poblenou,2022-01-09,NO2,xc2xb5gm3,41.40388,2.204501,11.7083333333333333,
Poblenou,2022-01-10,NO2,xc2xb5gm3,41.40388,2.204501,38.8750000000000000,
Poblenou,2022-01-11,NO2,xc2xb5gm3,41.40388,2.204501,48.0000000000000000,
Poblenou,2022-01-12,NO2,xc2xb5gm3,41.40388,2.204501,29.2500000000000000,
Poblenou,2022-01-13,NO2,xc2xb5gm3,41.40388,2.204501,46.2083333333333333,
Poblenou,2022-01-14,NO2,xc2xb5gm3,41.40388,2.204501,53.1666666666666667,
Poblenou,2022-01-15,NO2,xc2xb5gm3,41.40388,2.204501,44.5833333333333333,
Poblenou,2022-01-16,NO2,xc2xb5gm3,41.40388,2.204501,37.7500000000000000,
Poblenou,2022-01-17,NO2,xc2xb5gm3,41.40388,2.204501,44.2173913043478261,
Poblenou,2022-01-18,NO2,xc2xb5gm3,41.40388,2.204501,38.2083333333333333,
Poblenou,2022-01-19,NO2,xc2xb5gm3,41.40388,2.204501,48.5833333333333333,
Poblenou,2022-01-20,NO2,xc2xb5gm3,41.40388,2.204501,48.9166666666666667,
Poblenou,2022-01-21,NO2,xc2xb5gm3,41.40388,2.204501,33.9166666666666667,
Poblenou,2022-01-22,NO2,xc2xb5gm3,41.40388,2.204501,32.5833333333333333,
Poblenou,2022-01-23,NO2,xc2xb5gm3,41.40388,2.204501,37.2083333333333333,
Poblenou,2022-01-24,NO2,xc2xb5gm3,41.40388,2.204501,51.3750000000000000,
Poblenou,2022-01-25,NO2,xc2xb5gm3,41.40388,2.204501,55.0000000000000000,
Poblenou,2022-01-26,NO2,xc2xb5gm3,41.40388,2.204501,59.6250000000000000,
Poblenou,2022-01-27,NO2,xc2xb5gm3,41.40388,2.204501,50.7500000000000000,
Poblenou,2022-01-28,NO2,xc2xb5gm3,41.40388,2.204501,56.0909090909090909,
Poblenou,2022-01-29,NO2,xc2xb5gm3,41.40388,2.204501,47.7083333333333333,
Poblenou,2022-01-30,NO2,xc2xb5gm3,41.40388,2.204501,42.4583333333333333,
Poblenou,2022-01-31,NO2,xc2xb5gm3,41.40388,2.204501,41.8750000000000000,
Poblenou,2022-02-01,NO2,xc2xb5gm3,41.40388,2.204501,44.4166666666666667,
Poblenou,2022-02-02,NO2,xc2xb5gm3,41.40388,2.204501,31.0833333333333333,
Poblenou,2022-02-03,NO2,xc2xb5gm3,41.40388,2.204501,47.9166666666666667,
Poblenou,2022-02-04,NO2,xc2xb5gm3,41.40388,2.204501,43.4583333333333333,
Poblenou,2022-02-05,NO2,xc2xb5gm3,41.40388,2.204501,36.4545454545454545,
Poblenou,2022-02-06,NO2,xc2xb5gm3,41.40388,2.204501,21.4583333333333333,
Poblenou,2022-02-07,NO2,xc2xb5gm3,41.40388,2.204501,38.5833333333333333,
Poblenou,2022-02-08,NO2,xc2xb5gm3,41.40388,2.204501,42.1666666666666667,
Poblenou,2022-02-09,NO2,xc2xb5gm3,41.40388,2.204501,41.3333333333333333,
Poblenou,2022-02-10,NO2,xc2xb5gm3,41.40388,2.204501,48.6250000000000000,
Poblenou,2022-02-11,NO2,xc2xb5gm3,41.40388,2.204501,54.9166666666666667,
Poblenou,2022-02-12,NO2,xc2xb5gm3,41.40388,2.204501,27.8333333333333333,
Poblenou,2022-02-13,NO2,xc2xb5gm3,41.40388,2.204501,26.6666666666666667,
Poblenou,2022-02-14,NO2,xc2xb5gm3,41.40388,2.204501,22.0000000000000000,
Poblenou,2022-02-15,NO2,xc2xb5gm3,41.40388,2.204501,25.2857142857142857,
Poblenou,2022-02-16,NO2,xc2xb5gm3,41.40388,2.204501,44.6086956521739130,
Poblenou,2022-02-17,NO2,xc2xb5gm3,41.40388,2.204501,39.7500000000000000,
Poblenou,2022-02-18,NO2,xc2xb5gm3,41.40388,2.204501,34.4583333333333333,
Poblenou,2022-02-19,NO2,xc2xb5gm3,41.40388,2.204501,23.3333333333333333,
Poblenou,2022-02-20,NO2,xc2xb5gm3,41.40388,2.204501,17.5416666666666667,
Poblenou,2022-02-21,NO2,xc2xb5gm3,41.40388,2.204501,31.7083333333333333,
Poblenou,2022-02-22,NO2,xc2xb5gm3,41.40388,2.204501,31.2500000000000000,
Poblenou,2022-02-23,NO2,xc2xb5gm3,41.40388,2.204501,38.1666666666666667,
Poblenou,2022-02-24,NO2,xc2xb5gm3,41.40388,2.204501,39.3333333333333333,
Poblenou,2022-02-25,NO2,xc2xb5gm3,41.40388,2.204501,33.6250000000000000,
Poblenou,2022-02-26,NO2,xc2xb5gm3,41.40388,2.204501,16.3750000000000000,
Poblenou,2022-02-27,NO2,xc2xb5gm3,41.40388,2.204501,29.8750000000000000,
Poblenou,2022-02-28,NO2,xc2xb5gm3,41.40388,2.204501,32.0000000000000000,
Poblenou,2022-03-01,NO2,xc2xb5gm3,41.40388,2.204501,30.5454545454545455,
Poblenou,2022-03-02,NO2,xc2xb5gm3,41.40388,2.204501,47.5000000000000000,
Poblenou,2022-03-03,NO2,xc2xb5gm3,41.40388,2.204501,30.2083333333333333,
Poblenou,2022-03-04,NO2,xc2xb5gm3,41.40388,2.204501,44.2083333333333333,
Poblenou,2022-03-05,NO2,xc2xb5gm3,41.40388,2.204501,19.1666666666666667,
Poblenou,2022-03-06,NO2,xc2xb5gm3,41.40388,2.204501,16.9166666666666667,
Poblenou,2022-03-07,NO2,xc2xb5gm3,41.40388,2.204501,21.9166666666666667,
Poblenou,2022-03-08,NO2,xc2xb5gm3,41.40388,2.204501,45.5416666666666667,
Poblenou,2022-03-09,NO2,xc2xb5gm3,41.40388,2.204501,36.2916666666666667,
Poblenou,2022-03-10,NO2,xc2xb5gm3,41.40388,2.204501,36.7083333333333333,
Poblenou,2022-03-11,NO2,xc2xb5gm3,41.40388,2.204501,31.7916666666666667,
Poblenou,2022-03-12,NO2,xc2xb5gm3,41.40388,2.204501,22.4583333333333333,
Poblenou,2022-03-13,NO2,xc2xb5gm3,41.40388,2.204501,24.2916666666666667,
Poblenou,2022-03-14,NO2,xc2xb5gm3,41.40388,2.204501,9.0869565217391304,
Poblenou,2022-03-15,NO2,xc2xb5gm3,41.40388,2.204501,8.8333333333333333,
Poblenou,2022-03-16,NO2,xc2xb5gm3,41.40388,2.204501,9.5833333333333333,
Poblenou,2022-03-17,NO2,xc2xb5gm3,41.40388,2.204501,10.4583333333333333,
Poblenou,2022-03-18,NO2,xc2xb5gm3,41.40388,2.204501,12.9583333333333333,
Poblenou,2022-03-19,NO2,xc2xb5gm3,41.40388,2.204501,15.5000000000000000,
Poblenou,2022-03-20,NO2,xc2xb5gm3,41.40388,2.204501,13.6250000000000000,
Poblenou,2022-03-21,NO2,xc2xb5gm3,41.40388,2.204501,7.5416666666666667,
Poblenou,2022-03-22,NO2,xc2xb5gm3,41.40388,2.204501,10.6250000000000000,
Poblenou,2022-03-23,NO2,xc2xb5gm3,41.40388,2.204501,20.7916666666666667,
Poblenou,2022-03-24,NO2,xc2xb5gm3,41.40388,2.204501,25.8333333333333333,
Poblenou,2022-03-25,NO2,xc2xb5gm3,41.40388,2.204501,18.5833333333333333,
Poblenou,2022-03-26,NO2,xc2xb5gm3,41.40388,2.204501,11.9583333333333333,
Poblenou,2022-03-27,NO2,xc2xb5gm3,41.40388,2.204501,14.3913043478260870,
Poblenou,2022-03-28,NO2,xc2xb5gm3,41.40388,2.204501,36.0833333333333333,
Poblenou,2022-03-29,NO2,xc2xb5gm3,41.40388,2.204501,32.6250000000000000,
Poblenou,2022-03-30,NO2,xc2xb5gm3,41.40388,2.204501,25.0000000000000000,
Poblenou,2022-03-31,NO2,xc2xb5gm3,41.40388,2.204501,21.3333333333333333,
Poblenou,2022-04-01,NO2,xc2xb5gm3,41.40388,2.204501,17.7500000000000000,
Poblenou,2022-04-02,NO2,xc2xb5gm3,41.40388,2.204501,10.1666666666666667,
Poblenou,2022-04-03,NO2,xc2xb5gm3,41.40388,2.204501,14.5416666666666667,
Poblenou,2022-04-04,NO2,xc2xb5gm3,41.40388,2.204501,26.0000000000000000,
Poblenou,2022-04-05,NO2,xc2xb5gm3,41.40388,2.204501,32.5416666666666667,
Poblenou,2022-04-06,NO2,xc2xb5gm3,41.40388,2.204501,50.0416666666666667,
Poblenou,2022-04-07,NO2,xc2xb5gm3,41.40388,2.204501,50.7916666666666667,
Poblenou,2022-04-08,NO2,xc2xb5gm3,41.40388,2.204501,39.5416666666666667,
Poblenou,2022-04-09,NO2,xc2xb5gm3,41.40388,2.204501,8.4583333333333333,
Poblenou,2022-04-10,NO2,xc2xb5gm3,41.40388,2.204501,17.3750000000000000,
Poblenou,2022-04-11,NO2,xc2xb5gm3,41.40388,2.204501,20.0000000000000000,
Poblenou,2022-04-12,NO2,xc2xb5gm3,41.40388,2.204501,7.7500000000000000,
Poblenou,2022-04-13,NO2,xc2xb5gm3,41.40388,2.204501,9.5833333333333333,
Poblenou,2022-04-14,NO2,xc2xb5gm3,41.40388,2.204501,23.8333333333333333,
Poblenou,2022-04-15,NO2,xc2xb5gm3,41.40388,2.204501,40.8333333333333333,
Poblenou,2022-04-16,NO2,xc2xb5gm3,41.40388,2.204501,40.0000000000000000,
Poblenou,2022-04-17,NO2,xc2xb5gm3,41.40388,2.204501,17.5833333333333333,
Poblenou,2022-04-18,NO2,xc2xb5gm3,41.40388,2.204501,18.4166666666666667,
Poblenou,2022-04-19,NO2,xc2xb5gm3,41.40388,2.204501,30.0000000000000000,
Poblenou,2022-04-20,NO2,xc2xb5gm3,41.40388,2.204501,14.6190476190476190,
Poblenou,2022-04-21,NO2,xc2xb5gm3,41.40388,2.204501,31.1250000000000000,
Poblenou,2022-04-22,NO2,xc2xb5gm3,41.40388,2.204501,36.9583333333333333,
Poblenou,2022-04-23,NO2,xc2xb5gm3,41.40388,2.204501,23.8260869565217391,
Poblenou,2022-04-24,NO2,xc2xb5gm3,41.40388,2.204501,11.2500000000000000,
Poblenou,2022-04-25,NO2,xc2xb5gm3,41.40388,2.204501,32.7083333333333333,
Poblenou,2022-04-26,NO2,xc2xb5gm3,41.40388,2.204501,50.8750000000000000,
Poblenou,2022-04-27,NO2,xc2xb5gm3,41.40388,2.204501,53.1250000000000000,
Poblenou,2022-04-28,NO2,xc2xb5gm3,41.40388,2.204501,61.0000000000000000,
Sants,2022-01-01,NO2,xc2xb5gm3,41.37878,2.133099,24.2500000000000000,
Sants,2022-01-02,NO2,xc2xb5gm3,41.37878,2.133099,21.7916666666666667,
Sants,2022-01-03,NO2,xc2xb5gm3,41.37878,2.133099,36.5000000000000000,
Sants,2022-01-04,NO2,xc2xb5gm3,41.37878,2.133099,49.3913043478260870,
Sants,2022-01-05,NO2,xc2xb5gm3,41.37878,2.133099,27.4166666666666667,
Sants,2022-01-06,NO2,xc2xb5gm3,41.37878,2.133099,12.2916666666666667,
Sants,2022-01-07,NO2,xc2xb5gm3,41.37878,2.133099,28.0833333333333333,
Sants,2022-01-08,NO2,xc2xb5gm3,41.37878,2.133099,15.4583333333333333,
Sants,2022-01-09,NO2,xc2xb5gm3,41.37878,2.133099,6.9583333333333333,
Sants,2022-01-10,NO2,xc2xb5gm3,41.37878,2.133099,33.2500000000000000,
Sants,2022-01-11,NO2,xc2xb5gm3,41.37878,2.133099,42.6666666666666667,
Sants,2022-01-12,NO2,xc2xb5gm3,41.37878,2.133099,29.7083333333333333,
Sants,2022-01-13,NO2,xc2xb5gm3,41.37878,2.133099,54.7500000000000000,
Sants,2022-01-14,NO2,xc2xb5gm3,41.37878,2.133099,59.7083333333333333,
Sants,2022-01-15,NO2,xc2xb5gm3,41.37878,2.133099,20.5000000000000000,
Sants,2022-01-16,NO2,xc2xb5gm3,41.37878,2.133099,29.6250000000000000,
Sants,2022-01-17,NO2,xc2xb5gm3,41.37878,2.133099,30.8181818181818182,
Sants,2022-01-18,NO2,xc2xb5gm3,41.37878,2.133099,27.9166666666666667,
Sants,2022-01-19,NO2,xc2xb5gm3,41.37878,2.133099,36.9166666666666667,
Sants,2022-01-20,NO2,xc2xb5gm3,41.37878,2.133099,33.7916666666666667,
Sants,2022-01-21,NO2,xc2xb5gm3,41.37878,2.133099,27.7500000000000000,
Sants,2022-01-22,NO2,xc2xb5gm3,41.37878,2.133099,19.1666666666666667,
Sants,2022-01-23,NO2,xc2xb5gm3,41.37878,2.133099,42.7916666666666667,
Sants,2022-01-24,NO2,xc2xb5gm3,41.37878,2.133099,51.5833333333333333,
Sants,2022-01-25,NO2,xc2xb5gm3,41.37878,2.133099,52.2916666666666667,
Sants,2022-01-26,NO2,xc2xb5gm3,41.37878,2.133099,51.3333333333333333,
Sants,2022-01-27,NO2,xc2xb5gm3,41.37878,2.133099,46.2083333333333333,
Sants,2022-01-28,NO2,xc2xb5gm3,41.37878,2.133099,36.4166666666666667,
Sants,2022-01-29,NO2,xc2xb5gm3,41.37878,2.133099,37.4583333333333333,
Sants,2022-01-30,NO2,xc2xb5gm3,41.37878,2.133099,31.5833333333333333,
Sants,2022-01-31,NO2,xc2xb5gm3,41.37878,2.133099,28.2500000000000000,
Sants,2022-02-01,NO2,xc2xb5gm3,41.37878,2.133099,30.6190476190476190,
Sants,2022-02-02,NO2,xc2xb5gm3,41.37878,2.133099,36.1666666666666667,
Sants,2022-02-03,NO2,xc2xb5gm3,41.37878,2.133099,53.6250000000000000,
Sants,2022-02-04,NO2,xc2xb5gm3,41.37878,2.133099,42.2916666666666667,
Sants,2022-02-05,NO2,xc2xb5gm3,41.37878,2.133099,31.8333333333333333,
Sants,2022-02-06,NO2,xc2xb5gm3,41.37878,2.133099,15.2083333333333333,
Sants,2022-02-07,NO2,xc2xb5gm3,41.37878,2.133099,34.4583333333333333,
Sants,2022-02-08,NO2,xc2xb5gm3,41.37878,2.133099,39.3333333333333333,
Sants,2022-02-09,NO2,xc2xb5gm3,41.37878,2.133099,30.6250000000000000,
Sants,2022-02-10,NO2,xc2xb5gm3,41.37878,2.133099,45.7083333333333333,
Sants,2022-02-11,NO2,xc2xb5gm3,41.37878,2.133099,54.2500000000000000,
Sants,2022-02-12,NO2,xc2xb5gm3,41.37878,2.133099,25.2500000000000000,
Sants,2022-02-13,NO2,xc2xb5gm3,41.37878,2.133099,21.0416666666666667,
Sants,2022-02-14,NO2,xc2xb5gm3,41.37878,2.133099,19.3333333333333333,
Sants,2022-02-15,NO2,xc2xb5gm3,41.37878,2.133099,21.8636363636363636,
Sants,2022-02-16,NO2,xc2xb5gm3,41.37878,2.133099,32.9583333333333333,
Sants,2022-02-17,NO2,xc2xb5gm3,41.37878,2.133099,39.0833333333333333,
Sants,2022-02-18,NO2,xc2xb5gm3,41.37878,2.133099,33.4583333333333333,
Sants,2022-02-19,NO2,xc2xb5gm3,41.37878,2.133099,17.5416666666666667,
Sants,2022-02-20,NO2,xc2xb5gm3,41.37878,2.133099,15.0833333333333333,
Sants,2022-02-21,NO2,xc2xb5gm3,41.37878,2.133099,30.1250000000000000,
Sants,2022-02-22,NO2,xc2xb5gm3,41.37878,2.133099,23.3750000000000000,
Sants,2022-02-23,NO2,xc2xb5gm3,41.37878,2.133099,33.2916666666666667,
Sants,2022-02-24,NO2,xc2xb5gm3,41.37878,2.133099,33.9583333333333333,
Sants,2022-02-25,NO2,xc2xb5gm3,41.37878,2.133099,34.2083333333333333,
Sants,2022-02-26,NO2,xc2xb5gm3,41.37878,2.133099,18.2500000000000000,
Sants,2022-02-27,NO2,xc2xb5gm3,41.37878,2.133099,26.2500000000000000,
Sants,2022-02-28,NO2,xc2xb5gm3,41.37878,2.133099,21.9583333333333333,
Sants,2022-03-01,NO2,xc2xb5gm3,41.37878,2.133099,23.9166666666666667,
Sants,2022-03-02,NO2,xc2xb5gm3,41.37878,2.133099,44.4761904761904762,
Sants,2022-03-03,NO2,xc2xb5gm3,41.37878,2.133099,20.9583333333333333,
Sants,2022-03-04,NO2,xc2xb5gm3,41.37878,2.133099,35.0000000000000000,
Sants,2022-03-05,NO2,xc2xb5gm3,41.37878,2.133099,10.9583333333333333,
Sants,2022-03-06,NO2,xc2xb5gm3,41.37878,2.133099,13.3750000000000000,
Sants,2022-03-07,NO2,xc2xb5gm3,41.37878,2.133099,19.6250000000000000,
Sants,2022-03-08,NO2,xc2xb5gm3,41.37878,2.133099,39.4583333333333333,
Sants,2022-03-09,NO2,xc2xb5gm3,41.37878,2.133099,29.2083333333333333,
Sants,2022-03-10,NO2,xc2xb5gm3,41.37878,2.133099,33.9166666666666667,
Sants,2022-03-11,NO2,xc2xb5gm3,41.37878,2.133099,33.0833333333333333,
Sants,2022-03-12,NO2,xc2xb5gm3,41.37878,2.133099,21.1250000000000000,
Sants,2022-03-13,NO2,xc2xb5gm3,41.37878,2.133099,28.5000000000000000,
Sants,2022-03-14,NO2,xc2xb5gm3,41.37878,2.133099,14.2500000000000000,
Sants,2022-03-15,NO2,xc2xb5gm3,41.37878,2.133099,12.8095238095238095,
Sants,2022-03-16,NO2,xc2xb5gm3,41.37878,2.133099,15.6666666666666667,
Sants,2022-03-17,NO2,xc2xb5gm3,41.37878,2.133099,17.9166666666666667,
Sants,2022-03-18,NO2,xc2xb5gm3,41.37878,2.133099,16.1666666666666667,
Sants,2022-03-19,NO2,xc2xb5gm3,41.37878,2.133099,15.5000000000000000,
Sants,2022-03-20,NO2,xc2xb5gm3,41.37878,2.133099,14.4583333333333333,
Sants,2022-03-21,NO2,xc2xb5gm3,41.37878,2.133099,12.1250000000000000,
Sants,2022-03-22,NO2,xc2xb5gm3,41.37878,2.133099,15.0416666666666667,
Sants,2022-03-23,NO2,xc2xb5gm3,41.37878,2.133099,18.9166666666666667,
Sants,2022-03-24,NO2,xc2xb5gm3,41.37878,2.133099,26.0476190476190476,
Sants,2022-03-25,NO2,xc2xb5gm3,41.37878,2.133099,19.9523809523809524,
Sants,2022-03-26,NO2,xc2xb5gm3,41.37878,2.133099,17.5833333333333333,
Sants,2022-03-27,NO2,xc2xb5gm3,41.37878,2.133099,16.7391304347826087,
Sants,2022-03-28,NO2,xc2xb5gm3,41.37878,2.133099,52.5833333333333333,
Sants,2022-03-29,NO2,xc2xb5gm3,41.37878,2.133099,29.7083333333333333,
Sants,2022-03-30,NO2,xc2xb5gm3,41.37878,2.133099,22.1428571428571429,
Sants,2022-03-31,NO2,xc2xb5gm3,41.37878,2.133099,22.0416666666666667,
Sants,2022-04-01,NO2,xc2xb5gm3,41.37878,2.133099,12.5416666666666667,
Sants,2022-04-02,NO2,xc2xb5gm3,41.37878,2.133099,7.7916666666666667,
Sants,2022-04-03,NO2,xc2xb5gm3,41.37878,2.133099,14.2083333333333333,
Sants,2022-04-04,NO2,xc2xb5gm3,41.37878,2.133099,23.0000000000000000,
Sants,2022-04-05,NO2,xc2xb5gm3,41.37878,2.133099,34.4583333333333333,
Sants,2022-04-06,NO2,xc2xb5gm3,41.37878,2.133099,32.6250000000000000,
Sants,2022-04-07,NO2,xc2xb5gm3,41.37878,2.133099,28.5000000000000000,
Sants,2022-04-08,NO2,xc2xb5gm3,41.37878,2.133099,25.7500000000000000,
Sants,2022-04-09,NO2,xc2xb5gm3,41.37878,2.133099,11.4166666666666667,
Sants,2022-04-10,NO2,xc2xb5gm3,41.37878,2.133099,10.1250000000000000,
Sants,2022-04-11,NO2,xc2xb5gm3,41.37878,2.133099,20.2500000000000000,
Sants,2022-04-12,NO2,xc2xb5gm3,41.37878,2.133099,14.9583333333333333,
Sants,2022-04-13,NO2,xc2xb5gm3,41.37878,2.133099,16.9166666666666667,
Sants,2022-04-14,NO2,xc2xb5gm3,41.37878,2.133099,28.7916666666666667,
Sants,2022-04-15,NO2,xc2xb5gm3,41.37878,2.133099,41.2916666666666667,
Sants,2022-04-16,NO2,xc2xb5gm3,41.37878,2.133099,28.1666666666666667,
Sants,2022-04-17,NO2,xc2xb5gm3,41.37878,2.133099,31.8333333333333333,
Sants,2022-04-18,NO2,xc2xb5gm3,41.37878,2.133099,27.5416666666666667,
Sants,2022-04-19,NO2,xc2xb5gm3,41.37878,2.133099,36.6666666666666667,
Sants,2022-04-20,NO2,xc2xb5gm3,41.37878,2.133099,17.4166666666666667,
Sants,2022-04-21,NO2,xc2xb5gm3,41.37878,2.133099,24.5454545454545455,
Sants,2022-04-22,NO2,xc2xb5gm3,41.37878,2.133099,20.4583333333333333,
Sants,2022-04-23,NO2,xc2xb5gm3,41.37878,2.133099,16.2916666666666667,
Sants,2022-04-24,NO2,xc2xb5gm3,41.37878,2.133099,8.0833333333333333,
Sants,2022-04-25,NO2,xc2xb5gm3,41.37878,2.133099,26.0416666666666667,
Sants,2022-04-26,NO2,xc2xb5gm3,41.37878,2.133099,39.2083333333333333,
Sants,2022-04-27,NO2,xc2xb5gm3,41.37878,2.133099,55.1666666666666667,
Sants,2022-04-28,NO2,xc2xb5gm3,41.37878,2.133099,82.0000000000000000,
